Date	TW_I	TW_O	O2	TEMP_IN_Z1	TEMP_IN_Z2	TEMP_IN_Z3	TEMP_IN_Z4
06:47:17 05-03-2018	134.948028564453	139.288131713867	12.9472007751465	0	144	0	0
06:47:32 05-03-2018	135.057907104492	139.398010253906	12.9624004364014	0	144	0	0
06:47:47 05-03-2018	135.112854003906	139.452941894531	12.9661998748779	0	144	0	0
06:48:02 05-03-2018	135.27766418457	139.56282043457	12.9738006591797	0	144	0	0
06:48:17 05-03-2018	135.469940185547	139.864990234375	12.9776000976563	0	144	0	0
06:48:32 05-03-2018	135.497406005859	139.837509155273	12.9890003204346	0	144	0	0
06:48:47 05-03-2018	135.552352905273	139.947387695313	12.9738006591797	0	144	0	0
06:49:02 05-03-2018	135.827041625977	140.194610595703	12.9661998748779	0	144	0	0
06:49:17 05-03-2018	135.717163085938	140.139678955078	12.9472007751465	0	145	0	0
06:49:32 05-03-2018	135.881973266602	140.194610595703	12.9358005523682	0	144	0	0
06:49:47 05-03-2018	135.772109985352	140.167144775391	12.9395999908447	0	144	0	0
06:50:02 05-03-2018	136.074264526367	140.469299316406	12.9358005523682	0	145	0	0
06:50:17 05-03-2018	136.156661987305	140.579177856445	12.9320011138916	0	145	0	0
06:50:32 05-03-2018	136.184143066406	140.606643676758	12.9244003295898	0	145	0	0
06:50:47 05-03-2018	136.34895324707	140.743988037109	12.9167995452881	0	145	0	0
06:51:02 05-03-2018	136.403884887695	140.743988037109	12.9167995452881	0	145	0	0
06:51:17 05-03-2018	136.486297607422	140.826400756836	12.909200668335	0	145	0	0
06:51:32 05-03-2018	136.513763427734	140.798934936523	12.9015998840332	0	145	0	0
06:51:47 05-03-2018	136.678573608398	140.084732055664	13.7490005493164	0	0	0	136
06:52:02 05-03-2018	136.7060546875	135.74462890625	13.9428005218506	0	0	0	131
06:52:17 05-03-2018	136.843399047852	134.398651123047	12.631799697876	0	0	0	130
06:52:32 05-03-2018	136.980743408203	134.096496582031	11.286600112915	0	0	0	130
06:52:47 05-03-2018	137.035675048828	134.014083862305	10.9939994812012	0	0	0	130
06:53:02 05-03-2018	137.063140869141	134.178894042969	10.9636001586914	0	0	0	130
06:53:17 05-03-2018	137.145553588867	134.316253662109	10.9750003814697	0	0	0	131
06:53:32 05-03-2018	137.337829589844	134.755752563477	11.0472011566162	0	0	0	131
06:53:47 05-03-2018	137.200485229492	134.700805664063	11.1345996856689	0	0	0	131
06:54:02 05-03-2018	137.530120849609	135.085372924805	11.2182006835938	0	0	0	131
06:54:17 05-03-2018	137.502655029297	135.112854003906	11.3702011108398	0	0	0	132
06:54:32 05-03-2018	137.447708129883	135.27766418457	11.4348011016846	0	0	0	132
06:54:47 05-03-2018	137.530120849609	135.360061645508	11.5412006378174	0	0	0	132
06:55:02 05-03-2018	137.585052490234	135.579818725586	11.6247997283936	0	0	0	132
06:55:17 05-03-2018	137.887222290039	135.909454345703	11.7768001556396	0	0	0	132
06:55:32 05-03-2018	137.585052490234	135.909454345703	11.8717994689941	0	0	0	133
06:55:47 05-03-2018	137.282897949219	136.019317626953	11.9477996826172	0	0	0	133
06:56:02 05-03-2018	136.925796508789	135.936920166016	12.0542011260986	0	0	0	133
06:56:17 05-03-2018	136.623641967773	135.854507446289	12.2821998596191	0	0	0	133
06:56:32 05-03-2018	136.486297607422	135.799575805664	12.3733997344971	0	0	0	133
06:56:47 05-03-2018	136.156661987305	135.524887084961	12.5671997070313	0	0	0	133
06:57:02 05-03-2018	136.046798706055	135.497406005859	12.6546001434326	0	0	0	133
06:57:17 05-03-2018	135.936920166016	135.387542724609	12.7875995635986	0	0	0	134
06:57:32 05-03-2018	135.552352905273	135.140319824219	12.9167995452881	0	0	0	134
06:57:47 05-03-2018	135.717163085938	135.387542724609	13.0041999816895	0	0	0	134
06:58:02 05-03-2018	135.799575805664	135.250198364258	13.1371994018555	0	0	0	134
06:58:17 05-03-2018	135.469940185547	135.057907104492	13.2474002838135	0	0	0	134
06:58:32 05-03-2018	135.607284545898	135.332595825195	13.3157997131348	0	0	0	134
06:58:47 05-03-2018	135.607284545898	135.305130004883	13.4335994720459	0	0	0	134
06:59:02 05-03-2018	135.387542724609	135.03044128418	13.6007995605469	0	0	0	134
06:59:17 05-03-2018	135.607284545898	135.332595825195	13.7870006561279	0	0	0	135
06:59:32 05-03-2018	135.74462890625	135.469940185547	13.8059997558594	0	0	0	135
06:59:47 05-03-2018	135.469940185547	135.222717285156	13.8439998626709	0	0	0	135
07:00:02 05-03-2018	135.772109985352	135.469940185547	13.9580001831055	0	0	0	135
07:00:17 05-03-2018	135.74462890625	135.469940185547	14.0416011810303	0	0	0	135
07:00:32 05-03-2018	135.74462890625	135.469940185547	14.1860008239746	0	0	0	135
07:00:47 05-03-2018	135.689697265625	135.524887084961	14.2278003692627	0	0	0	135
07:01:02 05-03-2018	135.634765625	135.579818725586	14.3000011444092	0	0	0	135
07:01:17 05-03-2018	135.662231445313	135.552352905273	14.3532009124756	0	0	0	135
07:01:32 05-03-2018	135.497406005859	135.469940185547	14.4026012420654	0	0	0	135
07:01:47 05-03-2018	135.854507446289	135.909454345703	14.5622005462646	0	0	0	135
07:02:02 05-03-2018	135.415008544922	135.552352905273	14.6420001983643	0	0	0	135
07:02:17 05-03-2018	135.827041625977	135.827041625977	14.672399520874	0	0	0	135
07:02:32 05-03-2018	135.717163085938	135.854507446289	14.7180004119873	0	0	0	135
07:02:47 05-03-2018	135.881973266602	135.799575805664	14.7597999572754	0	0	0	135
07:03:02 05-03-2018	135.881973266602	136.019317626953	14.7978000640869	0	0	0	135
07:03:17 05-03-2018	135.552352905273	135.689697265625	14.8509998321533	0	0	0	135
07:03:32 05-03-2018	135.772109985352	135.827041625977	14.8814010620117	0	0	0	136
07:03:47 05-03-2018	135.717163085938	135.936920166016	14.984001159668	0	0	0	136
07:04:02 05-03-2018	135.772109985352	135.772109985352	15.082799911499	0	0	0	135
07:04:17 05-03-2018	135.552352905273	135.799575805664	15.0979995727539	0	0	0	136
07:04:32 05-03-2018	135.799575805664	135.909454345703	15.1208000183105	0	0	0	136
07:04:47 05-03-2018	135.662231445313	135.854507446289	15.1284008026123	0	0	0	136
07:05:02 05-03-2018	135.827041625977	136.019317626953	15.1436004638672	0	0	0	136
07:05:17 05-03-2018	135.772109985352	135.991851806641	15.173999786377	0	0	0	136
07:05:32 05-03-2018	135.689697265625	135.991851806641	15.1968002319336	0	0	0	136
07:05:47 05-03-2018	136.074264526367	136.156661987305	15.2044010162354	0	0	0	136
07:06:02 05-03-2018	135.881973266602	136.129196166992	15.2310009002686	0	0	0	136
07:06:17 05-03-2018	136.10173034668	136.34895324707	15.2576007843018	0	0	0	136
07:06:32 05-03-2018	135.772109985352	135.936920166016	15.2651996612549	0	0	0	136
07:06:47 05-03-2018	135.991851806641	136.156661987305	15.2614002227783	0	0	0	136
07:07:02 05-03-2018	135.964385986328	136.184143066406	15.2576007843018	0	0	0	136
07:07:17 05-03-2018	135.827041625977	136.019317626953	15.2576007843018	0	0	0	136
07:07:32 05-03-2018	136.046798706055	136.10173034668	15.284200668335	0	0	0	136
07:07:47 05-03-2018	136.10173034668	136.10173034668	15.2994003295898	0	0	0	136
07:08:02 05-03-2018	136.074264526367	136.074264526367	15.3411998748779	0	0	0	136
07:08:17 05-03-2018	136.184143066406	136.156661987305	15.3488006591797	0	0	0	136
07:08:32 05-03-2018	136.184143066406	136.129196166992	15.3754005432129	0	0	0	136
07:08:47 05-03-2018	136.266540527344	136.156661987305	15.3868007659912	0	0	0	136
07:09:02 05-03-2018	135.717163085938	136.211608886719	15.4742012023926	0	0	0	136
07:09:17 05-03-2018	135.002975463867	136.019317626953	15.550199508667	0	0	0	136
07:09:32 05-03-2018	134.481063842773	135.772109985352	15.6147994995117	0	0	0	136
07:09:47 05-03-2018	133.876739501953	135.305130004883	15.6147994995117	0	0	0	136
07:10:02 05-03-2018	133.327362060547	135.085372924805	15.6375999450684	0	0	0	136
07:10:17 05-03-2018	132.915328979492	134.618408203125	15.6566009521484	0	0	0	136
07:10:32 05-03-2018	132.53076171875	134.481063842773	15.6907997131348	0	0	0	136
07:10:47 05-03-2018	131.981384277344	134.014083862305	15.7212009429932	0	0	0	136
07:11:02 05-03-2018	131.981384277344	134.151428222656	15.7402000427246	0	0	0	136
07:11:17 05-03-2018	131.569351196289	133.821807861328	15.7667999267578	0	0	0	136
07:11:32 05-03-2018	131.349594116211	133.60205078125	15.827600479126	0	0	0	136
07:11:47 05-03-2018	131.294662475586	133.272430419922	14.7560005187988	0	0	135	0
07:12:02 05-03-2018	130.85514831543	132.475830078125	12.0694007873535	0	0	134	0
07:12:17 05-03-2018	130.443115234375	132.17366027832	9.15859985351563	0	0	134	0
07:12:32 05-03-2018	130.525527954102	132.420883178711	8.03760051727295	0	0	134	0
07:12:47 05-03-2018	130.470581054688	132.585693359375	7.88940048217773	0	0	134	0
07:13:02 05-03-2018	130.223358154297	132.53076171875	7.91219997406006	0	0	134	0
07:13:17 05-03-2018	130.223358154297	132.420883178711	8.12880039215088	0	0	134	0
07:13:32 05-03-2018	129.866271972656	132.393417358398	8.28460025787354	0	0	134	0
07:13:47 05-03-2018	129.866271972656	132.668106079102	8.48980045318604	0	0	134	0
07:14:02 05-03-2018	129.564102172852	132.475830078125	8.65700054168701	0	0	134	0
07:14:17 05-03-2018	129.261947631836	132.338485717773	8.73299980163574	0	0	134	0
07:14:32 05-03-2018	129.124603271484	132.393417358398	8.99900054931641	0	0	135	0
07:14:47 05-03-2018	129.042205810547	132.420883178711	9.1092004776001	0	0	135	0
07:15:02 05-03-2018	128.904846191406	132.503295898438	9.34479999542236	0	0	135	0
07:15:17 05-03-2018	128.575225830078	132.256072998047	9.53859996795654	0	0	135	0
07:15:32 05-03-2018	128.245590209961	132.091262817383	9.67540073394775	0	0	135	0
07:15:47 05-03-2018	128.190658569336	132.228607177734	9.89579963684082	0	0	135	0
07:16:02 05-03-2018	127.998382568359	132.228607177734	10.0858001708984	0	0	135	0
07:16:17 05-03-2018	127.806091308594	132.201126098633	10.3479995727539	0	0	136	0
07:16:32 05-03-2018	127.586334228516	132.17366027832	10.5456008911133	0	0	135	0
07:16:47 05-03-2018	127.531402587891	132.256072998047	10.7469997406006	0	0	136	0
07:17:02 05-03-2018	127.2841796875	132.091262817383	10.9750003814697	0	0	136	0
07:17:17 05-03-2018	127.119369506836	132.008850097656	11.1840000152588	0	0	136	0
07:17:32 05-03-2018	126.789733886719	131.789093017578	11.4348011016846	0	0	136	0
07:17:47 05-03-2018	126.872146606445	132.091262817383	11.7616004943848	0	0	136	0
07:18:02 05-03-2018	126.679870605469	131.981384277344	11.8983993530273	0	0	136	0
07:18:17 05-03-2018	126.487579345703	131.871505737305	12.0466003417969	0	0	136	0
07:18:32 05-03-2018	126.597457885742	132.063781738281	12.3201999664307	0	0	137	0
07:18:47 05-03-2018	126.460113525391	132.008850097656	12.5671997070313	0	0	137	0
07:19:02 05-03-2018	126.487579345703	132.201126098633	12.6203994750977	0	0	137	0
07:19:17 05-03-2018	126.157958984375	132.008850097656	12.8635997772217	0	0	137	0
07:19:32 05-03-2018	126.350234985352	132.228607177734	12.8978004455566	0	0	137	0
07:19:47 05-03-2018	126.212890625	132.17366027832	13.0118007659912	0	0	137	0
07:20:02 05-03-2018	126.130477905273	132.17366027832	13.152400970459	0	0	137	0
07:20:17 05-03-2018	126.075546264648	132.146194458008	13.31960105896	0	0	137	0
07:20:32 05-03-2018	125.938201904297	132.17366027832	13.3310012817383	0	0	137	0
07:20:47 05-03-2018	125.883270263672	132.256072998047	13.418399810791	0	0	138	0
07:21:02 05-03-2018	125.690979003906	132.063781738281	13.5590000152588	0	0	138	0
07:21:17 05-03-2018	125.718444824219	132.063781738281	13.6578006744385	0	0	138	0
07:21:32 05-03-2018	125.690979003906	132.146194458008	13.752799987793	0	0	138	0
07:21:47 05-03-2018	125.910736083984	132.558227539063	13.7756004333496	0	0	138	0
07:22:02 05-03-2018	125.800857543945	132.393417358398	13.7908000946045	0	0	138	0
07:22:17 05-03-2018	125.800857543945	132.53076171875	13.828800201416	0	0	138	0
07:22:32 05-03-2018	125.663513183594	132.393417358398	13.8668003082275	0	0	138	0
07:22:47 05-03-2018	125.800857543945	132.503295898438	13.9048004150391	0	0	138	0
07:23:02 05-03-2018	125.471221923828	132.448348999023	13.9428005218506	0	0	139	0
07:23:17 05-03-2018	125.663513183594	132.558227539063	13.9770011901855	0	0	139	0
07:23:32 05-03-2018	125.49870300293	132.695571899414	14.0074005126953	0	0	139	0
07:23:47 05-03-2018	125.60856628418	132.777984619141	14.0226001739502	0	0	139	0
07:24:02 05-03-2018	125.196533203125	132.970260620117	14.0643997192383	0	0	139	0
07:24:17 05-03-2018	124.317535400391	132.777984619141	14.2126007080078	0	0	139	0
07:24:32 05-03-2018	123.823089599609	132.475830078125	14.2506008148193	0	0	139	0
07:24:47 05-03-2018	123.740676879883	132.311004638672	14.2810001373291	0	0	139	0
07:25:02 05-03-2018	123.520935058594	131.981384277344	14.3152008056641	0	0	139	0
07:25:17 05-03-2018	123.548400878906	132.091262817383	14.3532009124756	0	0	140	0
07:25:32 05-03-2018	123.685745239258	132.311004638672	14.3759994506836	0	0	140	0
07:25:47 05-03-2018	123.520935058594	132.17366027832	14.406400680542	0	0	140	0
07:26:02 05-03-2018	123.630798339844	132.365951538086	14.4216003417969	0	0	140	0
07:26:17 05-03-2018	123.987899780273	132.585693359375	14.4102001190186	0	0	140	0
07:26:32 05-03-2018	123.768142700195	132.365951538086	14.4368000030518	0	0	140	0
07:26:47 05-03-2018	124.125244140625	132.723037719727	14.4899997711182	0	0	140	0
07:27:02 05-03-2018	124.0703125	132.613174438477	14.5774002075195	0	0	140	0
07:27:17 05-03-2018	124.317535400391	132.832916259766	14.6116008758545	0	0	141	0
07:27:32 05-03-2018	124.427398681641	133.052673339844	14.6534004211426	0	0	141	0
07:27:47 05-03-2018	124.564758300781	133.162551879883	14.672399520874	0	0	141	0
07:28:02 05-03-2018	124.729568481445	133.354827880859	14.6837997436523	0	0	141	0
07:28:17 05-03-2018	124.921844482422	133.629516601563	14.6876010894775	0	0	141	0
07:28:32 05-03-2018	124.921844482422	133.60205078125	14.6951999664307	0	0	141	0
07:28:47 05-03-2018	125.031723022461	133.711929321289	14.7103996276855	0	0	141	0
07:29:02 05-03-2018	125.086654663086	133.821807861328	14.6951999664307	0	0	141	0
07:29:17 05-03-2018	125.224014282227	133.986618041992	14.6876010894775	0	0	142	0
07:29:32 05-03-2018	125.224014282227	134.041549682617	14.7142009735107	0	0	142	0
07:29:47 05-03-2018	125.251480102539	133.986618041992	14.706600189209	0	0	142	0
07:30:02 05-03-2018	125.49870300293	134.343719482422	14.706600189209	0	0	142	0
07:30:17 05-03-2018	125.663513183594	134.508529663086	14.7256011962891	0	0	142	0
07:30:32 05-03-2018	125.718444824219	134.590942382813	14.7369995117188	0	0	142	0
07:30:47 05-03-2018	125.745910644531	134.645874023438	14.7408008575439	0	0	142	0
07:31:02 05-03-2018	125.663513183594	134.618408203125	14.7332000732422	0	0	142	0
07:31:17 05-03-2018	126.075546264648	134.948028564453	14.7369995117188	0	0	142	0
07:31:32 05-03-2018	126.130477905273	135.140319824219	14.7446002960205	0	0	143	0
07:31:47 05-03-2018	126.020614624023	134.975509643555	14.7522010803223	0	0	143	0
07:32:02 05-03-2018	126.350234985352	134.618408203125	14.7978000640869	0	0	143	0
07:32:17 05-03-2018	126.405166625977	134.096496582031	14.8700008392334	0	0	143	0
07:32:32 05-03-2018	126.624923706055	134.261306762695	14.8966007232666	0	0	142	0
07:32:47 05-03-2018	126.597457885742	134.069030761719	14.9118003845215	0	0	142	0
07:33:02 05-03-2018	126.679870605469	134.096496582031	14.9080009460449	0	0	142	0
07:33:17 05-03-2018	126.872146606445	134.096496582031	14.9118003845215	0	0	142	0
07:33:32 05-03-2018	126.762268066406	134.041549682617	14.9041996002197	0	0	143	0
07:33:47 05-03-2018	127.119369506836	134.261306762695	14.8889999389648	0	0	142	0
07:34:02 05-03-2018	127.201782226563	134.371185302734	14.8889999389648	0	0	143	0
07:34:17 05-03-2018	127.2841796875	134.453598022461	14.87380027771	0	0	143	0
07:34:32 05-03-2018	127.558868408203	134.700805664063	14.8472003936768	0	0	143	0
07:34:47 05-03-2018	127.586334228516	134.67333984375	14.8358001708984	0	0	143	0
07:35:02 05-03-2018	127.586334228516	134.783218383789	14.8206005096436	0	0	143	0
07:35:17 05-03-2018	127.751159667969	134.810684204102	14.8129997253418	0	0	143	0
07:35:32 05-03-2018	127.861038208008	134.920562744141	14.7978000640869	0	0	143	0
07:35:47 05-03-2018	127.806091308594	134.948028564453	14.7863998413086	0	0	143	0
07:36:02 05-03-2018	127.861038208008	135.112854003906	14.7749996185303	0	0	143	0
07:36:17 05-03-2018	127.751159667969	134.948028564453	14.7636013031006	0	0	143	0
07:36:32 05-03-2018	128.080780029297	135.167785644531	14.7446002960205	0	0	143	0
07:36:47 05-03-2018	127.64128112793	135.03044128418	14.7522010803223	0	0	143	0
07:37:02 05-03-2018	127.915969848633	135.27766418457	14.7369995117188	0	0	143	0
07:37:17 05-03-2018	127.943435668945	135.27766418457	14.7256011962891	0	0	143	0
07:37:32 05-03-2018	128.053314208984	135.387542724609	14.7256011962891	0	0	143	0
07:37:47 05-03-2018	128.135726928711	135.552352905273	14.7180004119873	0	0	143	0
07:38:02 05-03-2018	128.135726928711	135.469940185547	14.7142009735107	0	0	144	0
07:38:17 05-03-2018	128.273071289063	135.634765625	14.7103996276855	0	0	144	0
07:38:32 05-03-2018	128.273071289063	135.634765625	14.6951999664307	0	0	144	0
07:38:47 05-03-2018	128.218124389648	135.717163085938	14.6800003051758	0	0	144	0
07:39:02 05-03-2018	128.328002929688	135.74462890625	14.706600189209	0	0	144	0
07:39:17 05-03-2018	128.520294189453	136.019317626953	14.7103996276855	0	0	144	0
07:39:32 05-03-2018	128.328002929688	135.799575805664	14.6800003051758	0	0	144	0
07:39:47 05-03-2018	128.465347290039	135.936920166016	14.6914005279541	0	0	144	0
07:40:02 05-03-2018	128.492813110352	135.827041625977	14.672399520874	0	0	144	0
07:40:17 05-03-2018	128.520294189453	136.046798706055	14.6800003051758	0	0	144	0
07:40:32 05-03-2018	128.465347290039	135.964385986328	14.6571998596191	0	0	144	0
07:40:47 05-03-2018	128.685104370117	136.211608886719	14.649600982666	0	0	144	0
07:41:02 05-03-2018	128.71257019043	136.294021606445	14.6420001983643	0	0	144	0
07:41:17 05-03-2018	128.740036010742	136.376419067383	14.6268005371094	0	0	145	0
07:41:32 05-03-2018	128.932327270508	136.403884887695	14.573600769043	0	0	145	0
07:41:47 05-03-2018	128.849914550781	136.541229248047	14.5508003234863	0	0	144	0
07:42:02 05-03-2018	128.904846191406	136.513763427734	14.5279998779297	0	0	145	0
07:42:17 05-03-2018	129.042205810547	136.733520507813	14.5128002166748	0	0	145	0
07:42:32 05-03-2018	128.95979309082	136.623641967773	14.4899997711182	0	0	145	0
07:42:47 05-03-2018	129.069671630859	136.678573608398	14.4748001098633	0	0	145	0
07:43:02 05-03-2018	129.124603271484	136.733520507813	14.4558010101318	0	0	145	0
07:43:17 05-03-2018	129.097137451172	136.81591796875	14.4672012329102	0	0	145	0
07:43:32 05-03-2018	129.152069091797	136.843399047852	14.4748001098633	0	0	145	0
07:43:47 05-03-2018	129.4267578125	137.145553588867	14.4785995483398	0	0	145	0
07:44:02 05-03-2018	129.261947631836	137.063140869141	14.4596004486084	0	0	145	0
07:44:17 05-03-2018	129.4267578125	137.17301940918	14.463399887085	0	0	145	0
07:44:32 05-03-2018	129.564102172852	137.17301940918	14.4596004486084	0	0	145	0
07:44:47 05-03-2018	129.4267578125	137.282897949219	14.463399887085	0	0	145	0
07:45:02 05-03-2018	129.509170532227	137.310363769531	14.4596004486084	0	0	146	0
07:45:17 05-03-2018	129.481704711914	137.337829589844	14.463399887085	0	0	146	0
07:45:32 05-03-2018	129.591583251953	137.502655029297	14.4482002258301	0	0	146	0
07:45:47 05-03-2018	129.619049072266	137.42024230957	14.4368000030518	0	0	146	0
